STUDENT_ID,SCHOOL_ID,SECTION_ID
100999,,100170-15
100216,,100170-15
100112,,100170-15
120173,,100170-15
101020,,100170-15
101004,,100170-15
120174,,100170-15
100106,,100170-15
100134,,100170-15
100217,,100170-20
100996,,100170-20
120166,,100170-20
101041,,100170-20
100109,,100170-20
100111,,100170-20
101022,,100170-20
101003,,100170-20
100211,,100170-25
100245,,100170-25
101009,,100170-25
100374,,100170-25
101017,,100170-25
100250,,100170-25
101038,,100170-25
101001,,100170-25
100258,,100170-25
100116,,100170-30
100219,,100170-30
100541,,100170-30
100095,,100170-30
101014,,100170-30
100652,,100170-30
101034,,100170-30
100110,,100170-30
100104,,100170-30
100221,,100170-30
100243,,100170-30
101029,,100170-30
100056,,100170-35
100246,,100170-35
100242,,100170-35
101033,,100170-35
101024,,100170-35
100142,,100170-35
100102,,100170-35
101002,,100170-35
101027,,100170-35
100113,,100170-35
100141,,100170-35
100123,,100170-40
100107,,100170-40
100992,,100170-40
100261,,100170-40
100995,,100170-40
101031,,100170-40
101040,,100170-40
100542,,100170-40
100220,,100170-40
101015,,100170-40
101037,,100170-40
100740,,100170-40
100223,,100170-40
100140,,100170-40
101026,,100170-40
101042,,100170-40
101021,,100170-40
101023,,100170-40
101030,,100170-45
100789,,100170-45
100093,,100170-45
100215,,100170-45
100222,,100170-45
100146,,100170-45
101032,,100170-45
100130,,100170-45
100811,,100170-45
101005,,100170-45
101035,,100170-45
101039,,100170-45
101018,,100170-45
101019,,100170-45
101025,,100170-45
100552,,100170-45
100121,,100170-45
100148,,100170-45
100256,,100270-10
100994,,100270-10
100997,,100270-10
101036,,100270-10
100999,,100270-10
100216,,100270-10
100112,,100270-10
120173,,100270-10
101020,,100270-10
101004,,100270-10
120174,,100270-10
100106,,100270-10
100134,,100270-10
100993,,100270-15
100260,,100270-15
100094,,100270-15
100147,,100270-15
100367,,100270-15
101013,,100270-15
100126,,100270-15
101016,,100270-15
100132,,100270-15
100998,,100270-15
100091,,100270-15
100115,,100270-15
100218,,100270-15
100211,,100270-20
100245,,100270-20
101009,,100270-20
100374,,100270-20
101017,,100270-20
100250,,100270-20
101038,,100270-20
101001,,100270-20
100258,,100270-20
100217,,100270-25
100996,,100270-25
120166,,100270-25
101041,,100270-25
100109,,100270-25
100111,,100270-25
101022,,100270-25
101003,,100270-25
100056,,100270-30
100246,,100270-30
100242,,100270-30
101033,,100270-30
101024,,100270-30
100142,,100270-30
100102,,100270-30
101002,,100270-30
101027,,100270-30
100113,,100270-30
100141,,100270-30
100116,,100270-35
100219,,100270-35
100541,,100270-35
100095,,100270-35
101014,,100270-35
100652,,100270-35
101034,,100270-35
100110,,100270-35
100104,,100270-35
100221,,100270-35
100243,,100270-35
101029,,100270-35
101030,,100270-40
100789,,100270-40
100093,,100270-40
100215,,100270-40
100222,,100270-40
100146,,100270-40
101032,,100270-40
100130,,100270-40
100811,,100270-40
101005,,100270-40
101035,,100270-40
101039,,100270-40
101018,,100270-40
101019,,100270-40
101025,,100270-40
100552,,100270-40
100121,,100270-40
100148,,100270-40
100123,,100270-45
100107,,100270-45
100992,,100270-45
100261,,100270-45
100995,,100270-45
101031,,100270-45
101040,,100270-45
100542,,100270-45
100220,,100270-45
101015,,100270-45
101037,,100270-45
100740,,100270-45
100223,,100270-45
100140,,100270-45
101026,,100270-45
101042,,100270-45
101021,,100270-45
101023,,100270-45
100217,,100370-10
100245,,100370-10
100146,,100370-10
100811,,100370-10
101015,,100370-10
100652,,100370-10
101041,,100370-10
100126,,100370-10
100132,,100370-10
100374,,100370-10
100999,,100370-10
100110,,100370-10
101039,,100370-10
101025,,100370-10
100112,,100370-10
100121,,100370-10
101027,,100370-10
100113,,100370-10
100116,,100370-20
100992,,100370-20
100056,,100370-20
101040,,100370-20
100094,,100370-20
100542,,100370-20
101033,,100370-20
101016,,100370-20
101036,,100370-20
100250,,100370-20
101038,,100370-20
100140,,100370-20
101020,,100370-20
101042,,100370-20
100107,,100370-30
100994,,100370-30
100996,,100370-30
100246,,100370-30
100541,,100370-30
100095,,100370-30
100222,,100370-30
100367,,100370-30
101009,,100370-30
100142,,100370-30
100998,,100370-30
100223,,100370-30
100091,,100370-30
101022,,100370-30
101023,,100370-30
101029,,100370-30
100123,,100370-40
101030,,100370-40
100789,,100370-40
100211,,100370-40
100093,,100370-40
100261,,100370-40
100995,,100370-40
100260,,100370-40
101031,,100370-40
100220,,100370-40
100215,,100370-40
101013,,100370-40
100130,,100370-40
101014,,100370-40
101035,,100370-40
100216,,100370-40
101018,,100370-40
100102,,100370-40
100111,,100370-40
120173,,100370-40
101026,,100370-40
100115,,100370-40
101003,,100370-40
100134,,100370-40
100993,,100370-50
100242,,100370-50
100740,,100370-50
101017,,100370-50
100104,,100370-50
100552,,100370-50
100221,,100370-50
101002,,100370-50
101004,,100370-50
120174,,100370-50
100106,,100370-50
100148,,100370-50
100256,,100370-60
100219,,100370-60
100147,,100370-60
101032,,100370-60
120166,,100370-60
100997,,100370-60
101024,,100370-60
101005,,100370-60
101034,,100370-60
100109,,100370-60
101037,,100370-60
101019,,100370-60
101001,,100370-60
100243,,100370-60
100258,,100370-60
100141,,100370-60
101021,,100370-60
100218,,100370-60
100245,,100701-10
100811,,100701-10
101015,,100701-10
100999,,100701-10
100110,,100701-10
101039,,100701-10
100113,,100701-10
101016,,100701-20
100250,,100701-20
101038,,100701-20
100140,,100701-20
100123,,100701-30
100211,,100701-30
100995,,100701-30
100130,,100701-30
101035,,100701-30
101018,,100701-30
100111,,100701-30
100993,,100701-40
100116,,100702-10
101014,,100702-20
100993,,101000-10
100260,,101000-10
101031,,101000-10
100219,,101000-10
101040,,101000-10
101032,,101000-10
101013,,101000-10
101005,,101000-10
101036,,101000-10
101037,,101000-10
100250,,101000-10
100216,,101000-10
100102,,101000-10
100552,,101000-10
101001,,101000-10
100221,,101000-10
120173,,101000-10
100140,,101000-10
100258,,101000-10
101042,,101000-10
100115,,101000-10
101003,,101000-10
100218,,101000-10
120174,,101000-10
100996,,101000-30
100246,,101000-30
100222,,101000-30
100147,,101000-30
120166,,101000-30
100997,,101000-30
100132,,101000-30
100109,,101000-30
100374,,101000-30
101019,,101000-30
100121,,101000-30
100091,,101000-30
101027,,101000-30
100141,,101000-30
101021,,101000-30
101023,,101000-30
100106,,101000-30
100992,,101000-40
100056,,101000-40
100994,,101000-40
100093,,101000-40
100541,,101000-40
100542,,101000-40
100220,,101000-40
100215,,101000-40
100367,,101000-40
101033,,101000-40
100652,,101000-40
101039,,101000-40
100112,,101000-40
101020,,101000-40
101022,,101000-40
100134,,101000-40
101029,,101000-40
100107,,101001-30
100256,,101001-30
100217,,101001-30
100094,,101001-30
100095,,101001-30
100242,,101001-30
101009,,101001-30
101024,,101001-30
100126,,101001-30
100142,,101001-30
100740,,101001-30
100998,,101001-30
100104,,101001-30
100243,,101001-30
101002,,101001-30
100223,,101001-30
101004,,101001-30
100148,,101001-30
101030,,101004-20
100789,,101004-20
100211,,101004-20
100261,,101004-20
100995,,101004-20
100245,,101004-20
100146,,101004-20
100130,,101004-20
100811,,101004-20
101015,,101004-20
101034,,101004-20
101035,,101004-20
101017,,101004-20
101018,,101004-20
100113,,101004-20
100116,,101004-40
100123,,101004-40
101014,,101004-40
101041,,101004-40
101016,,101004-40
100999,,101004-40
100110,,101004-40
101025,,101004-40
101038,,101004-40
100111,,101004-40
101026,,101004-40
101030,,102000-10
100789,,102000-10
100211,,102000-10
100261,,102000-10
100995,,102000-10
101033,,102000-10
100130,,102000-10
101014,,102000-10
101016,,102000-10
101034,,102000-10
100109,,102000-10
101035,,102000-10
100740,,102000-10
101018,,102000-10
101019,,102000-10
101038,,102000-10
100111,,102000-10
100104,,102000-10
100091,,102000-10
100106,,102000-10
100134,,102000-10
100093,,102000-20
100220,,102000-20
100215,,102000-20
100242,,102000-20
101032,,102000-20
101013,,102000-20
100652,,102000-20
101024,,102000-20
100999,,102000-20
100110,,102000-20
101025,,102000-20
101026,,102000-20
101021,,102000-20
101004,,102000-20
120174,,102000-20
100123,,102000-25
100256,,102000-25
100260,,102000-25
100219,,102000-25
100147,,102000-25
120166,,102000-25
100997,,102000-25
101041,,102000-25
100102,,102000-25
100552,,102000-25
101001,,102000-25
120173,,102000-25
101002,,102000-25
100141,,102000-25
100148,,102000-25
100116,,102000-30
100992,,102000-30
100056,,102000-30
100993,,102000-30
100245,,102000-30
101040,,102000-30
100541,,102000-30
100146,,102000-30
101005,,102000-30
101036,,102000-30
100250,,102000-30
100221,,102000-30
100113,,102000-30
100258,,102000-30
101020,,102000-30
100994,,102000-35
100542,,102000-35
100367,,102000-35
100811,,102000-35
101015,,102000-35
101037,,102000-35
101017,,102000-35
101039,,102000-35
100112,,102000-35
100140,,102000-35
101042,,102000-35
101022,,102000-35
100218,,102000-35
101029,,102000-35
100107,,102000-40
100217,,102000-40
101031,,102000-40
100996,,102000-40
100246,,102000-40
100094,,102000-40
100095,,102000-40
100222,,102000-40
101009,,102000-40
100126,,102000-40
100132,,102000-40
100142,,102000-40
100374,,102000-40
100998,,102000-40
100216,,102000-40
100243,,102000-40
100223,,102000-40
100121,,102000-40
101027,,102000-40
100115,,102000-40
101003,,102000-40
101023,,102000-40
100242,,103033-40
100740,,103033-40
101017,,103033-40
100552,,103033-40
101002,,103033-40
101004,,103033-40
100106,,103033-40
100148,,103033-40
100116,,103034-20
100992,,103034-20
100056,,103034-20
101040,,103034-20
100094,,103034-20
100542,,103034-20
101033,,103034-20
101036,,103034-20
101020,,103034-20
101042,,103034-20
100217,,103041-10
100146,,103041-10
100652,,103041-10
101041,,103041-10
100126,,103041-10
100132,,103041-10
100374,,103041-10
101025,,103041-10
100112,,103041-10
100121,,103041-10
101027,,103041-10
100107,,103043-20
100994,,103043-20
100996,,103043-20
100246,,103043-20
100541,,103043-20
100095,,103043-20
100222,,103043-20
100367,,103043-20
101009,,103043-20
100142,,103043-20
100998,,103043-20
100243,,103043-20
100223,,103043-20
100091,,103043-20
101022,,103043-20
101023,,103043-20
101029,,103043-20
101030,,103044-30
100789,,103044-30
100093,,103044-30
100261,,103044-30
100260,,103044-30
101031,,103044-30
100220,,103044-30
100215,,103044-30
101013,,103044-30
101014,,103044-30
100216,,103044-30
100102,,103044-30
120173,,103044-30
101026,,103044-30
100115,,103044-30
101003,,103044-30
100134,,103044-30
100256,,103044-40
100219,,103044-40
100147,,103044-40
101032,,103044-40
120166,,103044-40
100997,,103044-40
101024,,103044-40
101005,,103044-40
101034,,103044-40
100109,,103044-40
101037,,103044-40
101019,,103044-40
101001,,103044-40
100258,,103044-40
100141,,103044-40
101021,,103044-40
100218,,103044-40
100242,,104009-10
100104,,104009-10
100898,,104009-10
100153,,104009-10
100256,,104010-20
100095,,104010-20
100367,,104010-20
100243,,104010-20
100106,,104010-20
100123,,104011-10
100107,,104011-10
100217,,104011-10
100996,,104011-10
100542,,104011-10
100215,,104011-10
100222,,104011-10
101009,,104011-10
100374,,104011-10
100740,,104011-10
101017,,104011-10
100111,,104011-10
100223,,104011-10
100258,,104011-10
101022,,104011-10
100994,,104011-20
100248,,104011-20
100147,,104011-20
101024,,104011-20
100126,,104011-20
100132,,104011-20
100142,,104011-20
100998,,104011-20
100221,,104011-20
100112,,104011-20
101002,,104011-20
101004,,104011-20
100218,,104011-20
100134,,104011-20
101029,,104011-20
100992,,104012-10
100093,,104012-10
100220,,104012-10
120166,,104012-10
101005,,104012-10
101037,,104012-10
101039,,104012-10
101038,,104012-10
100121,,104012-10
100140,,104012-10
101026,,104012-10
101042,,104012-10
101021,,104012-10
101003,,104012-10
100148,,104012-10
100056,,104012-20
100219,,104012-20
100094,,104012-20
100541,,104012-20
101013,,104012-20
101014,,104012-20
100652,,104012-20
100997,,104012-20
101016,,104012-20
100102,,104012-20
120173,,104012-20
101027,,104012-20
100115,,104012-20
101030,,104013-10
100789,,104013-10
100261,,104013-10
100245,,104013-10
101031,,104013-10
101040,,104013-10
101032,,104013-10
100109,,104013-10
100250,,104013-10
101019,,104013-10
101038,,104013-10
100552,,104013-10
101001,,104013-10
101023,,104013-10
100116,,104013-20
100993,,104013-20
100260,,104013-20
100246,,104013-20
101033,,104013-20
101034,,104013-20
101036,,104013-20
100999,,104013-20
100110,,104013-20
100216,,104013-20
100091,,104013-20
100113,,104013-20
101020,,104013-20
100141,,104013-20
120174,,104013-20
100211,,104018-10
100995,,104018-10
100146,,104018-10
100130,,104018-10
100811,,104018-10
101015,,104018-10
101041,,104018-10
101035,,104018-10
101018,,104018-10
101025,,104018-10
100107,,105001-10
100256,,105001-10
100994,,105001-10
100996,,105001-10
100094,,105001-10
100095,,105001-10
100147,,105001-10
100367,,105001-10
100242,,105001-10
101009,,105001-10
101024,,105001-10
100142,,105001-10
100998,,105001-10
100243,,105001-10
101002,,105001-10
100223,,105001-10
101026,,105001-10
101022,,105001-10
101004,,105001-10
101029,,105001-10
100217,,105001-20
100132,,105001-20
100374,,105001-20
100740,,105001-20
100111,,105001-20
100104,,105001-20
100221,,105001-20
100112,,105001-20
100218,,105001-20
100106,,105001-20
100219,,105002-30
101032,,105002-30
101033,,105002-30
100652,,105002-30
101041,,105002-30
101016,,105002-30
101034,,105002-30
100999,,105002-30
100110,,105002-30
101025,,105002-30
101038,,105002-30
100552,,105002-30
101001,,105002-30
120174,,105002-30
101030,,105002-40
100261,,105002-40
100260,,105002-40
100245,,105002-40
101040,,105002-40
101013,,105002-40
101036,,105002-40
100102,,105002-40
120173,,105002-40
100140,,105002-40
100091,,105002-40
101042,,105002-40
100789,,105003-40
100211,,105003-40
100995,,105003-40
100146,,105003-40
100130,,105003-40
100811,,105003-40
101015,,105003-40
101035,,105003-40
100250,,105003-40
101018,,105003-40
100113,,105003-40
100116,,105011-10
100123,,105011-10
100992,,105011-10
100056,,105011-10
100093,,105011-10
100246,,105011-10
100541,,105011-10
100542,,105011-10
100220,,105011-10
100215,,105011-10
100222,,105011-10
120166,,105011-10
100997,,105011-10
101017,,105011-10
101020,,105011-10
100141,,105011-10
101021,,105011-10
101023,,105011-10
100148,,105011-10
100993,,105011-20
101031,,105011-20
101014,,105011-20
101005,,105011-20
100126,,105011-20
100109,,105011-20
101037,,105011-20
101039,,105011-20
100216,,105011-20
101019,,105011-20
100121,,105011-20
101027,,105011-20
100258,,105011-20
100115,,105011-20
101003,,105011-20
100134,,105011-20
100095,,105400-10
100242,,105400-10
101014,,105400-10
101024,,105400-10
101034,,105400-10
100142,,105400-10
100102,,105400-10
100243,,105400-10
101030,,105400-20
100789,,105400-20
100995,,105400-20
101040,,105400-20
100542,,105400-20
100146,,105400-20
101032,,105400-20
100130,,105400-20
100811,,105400-20
101005,,105400-20
100740,,105400-20
101039,,105400-20
101019,,105400-20
100552,,105400-20
100223,,105400-20
100140,,105400-20
101026,,105400-20
101042,,105400-20
101021,,105400-20
101023,,105400-20
100256,,105400-30
100094,,105400-30
100147,,105400-30
100367,,105400-30
100997,,105400-30
101016,,105400-30
100998,,105400-30
100999,,105400-30
100216,,105400-30
100106,,105400-30
100993,,105404-10
100994,,105404-10
100260,,105404-10
101013,,105404-10
100126,,105404-10
100132,,105404-10
101036,,105404-10
100112,,105404-10
120173,,105404-10
100091,,105404-10
101020,,105404-10
100115,,105404-10
101004,,105404-10
100218,,105404-10
100134,,105404-10
100123,,105404-20
100107,,105404-20
100992,,105404-20
100093,,105404-20
100261,,105404-20
101031,,105404-20
100220,,105404-20
100215,,105404-20
100222,,105404-20
101015,,105404-20
101035,,105404-20
101037,,105404-20
101018,,105404-20
101025,,105404-20
100121,,105404-20
100148,,105404-20
100116,,105404-30
100056,,105404-30
100219,,105404-30
100246,,105404-30
100541,,105404-30
101033,,105404-30
100652,,105404-30
100110,,105404-30
100104,,105404-30
100221,,105404-30
101002,,105404-30
101027,,105404-30
100113,,105404-30
100141,,105404-30
101029,,105404-30
100217,,105404-40
100211,,105404-40
100245,,105404-40
100996,,105404-40
120166,,105404-40
101009,,105404-40
101041,,105404-40
100109,,105404-40
100374,,105404-40
101017,,105404-40
100250,,105404-40
101038,,105404-40
100111,,105404-40
101001,,105404-40
100258,,105404-40
101022,,105404-40
101003,,105404-40
100107,,106001-10
100217,,106001-10
100994,,106001-10
100093,,106001-10
100996,,106001-10
100242,,106001-10
100132,,106001-10
100142,,106001-10
100374,,106001-10
101019,,106001-10
100104,,106001-10
100243,,106001-10
100223,,106001-10
100121,,106001-10
100140,,106001-10
101020,,106001-10
100115,,106001-10
100106,,106001-10
101029,,106001-10
100256,,106002-10
100094,,106002-10
100095,,106002-10
100222,,106002-10
100147,,106002-10
100367,,106002-10
120166,,106002-10
101009,,106002-10
101024,,106002-10
101005,,106002-10
100126,,106002-10
101017,,106002-10
100999,,106002-10
100112,,106002-10
101026,,106002-10
101027,,106002-10
101021,,106002-10
101022,,106002-10
100134,,106002-10
100116,,106002-20
100261,,106002-20
100260,,106002-20
101031,,106002-20
100246,,106002-20
101040,,106002-20
100215,,106002-20
101032,,106002-20
100652,,106002-20
100109,,106002-20
101036,,106002-20
100740,,106002-20
101001,,106002-20
100221,,106002-20
101002,,106002-20
100091,,106002-20
100141,,106002-20
101004,,106002-20
100148,,106002-20
100992,,106411-10
100056,,106411-10
100789,,106411-10
100995,,106411-10
100541,,106411-10
100220,,106411-10
101013,,106411-10
101033,,106411-10
101014,,106411-10
100998,,106411-10
101039,,106411-10
100216,,106411-10
100102,,106411-10
101025,,106411-10
100111,,106411-10
100552,,106411-10
101042,,106411-10
101003,,106411-10
101023,,106411-10
120174,,106411-10
100123,,106413-10
101030,,106413-10
100542,,106413-10
100146,,106413-10
100130,,106413-10
100811,,106413-10
100997,,106413-10
101041,,106413-10
101016,,106413-10
101037,,106413-10
100110,,106413-10
100258,,106413-10
100218,,106413-10
100993,,106413-20
100211,,106413-20
100245,,106413-20
100219,,106413-20
101015,,106413-20
101034,,106413-20
101035,,106413-20
100250,,106413-20
101018,,106413-20
101038,,106413-20
120173,,106413-20
100113,,106413-20
100994,,107000-10
100242,,107000-10
100126,,107000-10
100132,,107000-10
100104,,107000-10
100217,,107001-10
100094,,107001-10
100142,,107001-10
100374,,107001-10
100243,,107001-10
100112,,107001-10
100223,,107001-10
100140,,107001-10
101022,,107001-10
100115,,107001-10
100106,,107001-10
101029,,107001-10
100107,,107002-10
100256,,107002-10
100093,,107002-10
100996,,107002-10
100095,,107002-10
100222,,107002-10
100147,,107002-10
100367,,107002-10
101009,,107002-10
101024,,107002-10
101005,,107002-10
101017,,107002-10
101019,,107002-10
100221,,107002-10
100121,,107002-10
101026,,107002-10
101027,,107002-10
101020,,107002-10
101021,,107002-10
100134,,107002-10
100116,,107002-20
100261,,107002-20
100260,,107002-20
101031,,107002-20
100246,,107002-20
101040,,107002-20
100215,,107002-20
101032,,107002-20
120166,,107002-20
100652,,107002-20
100109,,107002-20
101036,,107002-20
100740,,107002-20
100999,,107002-20
101001,,107002-20
101002,,107002-20
100091,,107002-20
100141,,107002-20
101004,,107002-20
100148,,107002-20
100056,,107013-10
100789,,107013-10
100219,,107013-10
100541,,107013-10
100220,,107013-10
100146,,107013-10
101013,,107013-10
101033,,107013-10
101014,,107013-10
101037,,107013-10
100998,,107013-10
101039,,107013-10
100216,,107013-10
100102,,107013-10
101025,,107013-10
100111,,107013-10
100552,,107013-10
101042,,107013-10
101003,,107013-10
101023,,107013-10
120174,,107013-10
100123,,107013-20
101030,,107013-20
100992,,107013-20
100995,,107013-20
100542,,107013-20
100130,,107013-20
100997,,107013-20
101041,,107013-20
101034,,107013-20
100110,,107013-20
100258,,107013-20
100218,,107013-20
100993,,107013-30
100211,,107013-30
100245,,107013-30
100811,,107013-30
101015,,107013-30
101016,,107013-30
101035,,107013-30
100250,,107013-30
101018,,107013-30
101038,,107013-30
120173,,107013-30
100113,,107013-30
100246,,108013-10
101040,,108013-10
100147,,108013-10
100242,,108013-10
100652,,108013-10
101024,,108013-10
101005,,108013-10
100132,,108013-10
100109,,108013-10
101017,,108013-10
100221,,108013-10
101002,,108013-10
100121,,108013-10
100091,,108013-10
101020,,108013-10
101022,,108013-10
101004,,108013-10
100106,,108013-10
100134,,108013-10
100116,,108013-20
100107,,108013-20
100093,,108013-20
100996,,108013-20
100095,,108013-20
100215,,108013-20
100222,,108013-20
101009,,108013-20
100740,,108013-20
100999,,108013-20
101019,,108013-20
100104,,108013-20
100243,,108013-20
100112,,108013-20
100140,,108013-20
101026,,108013-20
101027,,108013-20
100148,,108013-20
101029,,108013-20
100256,,108013-30
100217,,108013-30
100994,,108013-30
100261,,108013-30
100260,,108013-30
101031,,108013-30
100094,,108013-30
100367,,108013-30
101032,,108013-30
120166,,108013-30
100126,,108013-30
100142,,108013-30
101036,,108013-30
100374,,108013-30
101001,,108013-30
100223,,108013-30
100141,,108013-30
101021,,108013-30
100115,,108013-30
101030,,108013-40
100542,,108013-40
100146,,108013-40
101033,,108013-40
101014,,108013-40
101015,,108013-40
101041,,108013-40
100110,,108013-40
101039,,108013-40
100102,,108013-40
101038,,108013-40
100552,,108013-40
101042,,108013-40
101003,,108013-40
100218,,108013-40
120174,,108013-40
100992,,108013-50
100995,,108013-50
100245,,108013-50
100541,,108013-50
100220,,108013-50
101013,,108013-50
100811,,108013-50
100997,,108013-50
101016,,108013-50
101034,,108013-50
101035,,108013-50
100998,,108013-50
100216,,108013-50
100111,,108013-50
120173,,108013-50
100113,,108013-50
100123,,108013-60
100056,,108013-60
100993,,108013-60
100789,,108013-60
100211,,108013-60
100219,,108013-60
100130,,108013-60
101037,,108013-60
100250,,108013-60
101018,,108013-60
101025,,108013-60
100258,,108013-60
101023,,108013-60
100217,,109001-10
100994,,109001-10
100995,,109001-10
100222,,109001-10
100367,,109001-10
100242,,109001-10
101032,,109001-10
100811,,109001-10
101009,,109001-10
101041,,109001-10
100132,,109001-10
100374,,109001-10
101025,,109001-10
100104,,109001-10
100221,,109001-10
100223,,109001-10
100140,,109001-10
101027,,109001-10
101022,,109001-10
100115,,109001-10
100106,,109001-10
100148,,109001-10
100107,,109002-10
100256,,109002-10
100789,,109002-10
100093,,109002-10
100246,,109002-10
100215,,109002-10
100147,,109002-10
120166,,109002-10
100652,,109002-10
100997,,109002-10
100126,,109002-10
100142,,109002-10
101017,,109002-10
100102,,109002-10
100243,,109002-10
100112,,109002-10
100121,,109002-10
100091,,109002-10
101021,,109002-10
100134,,109002-10
100116,,109002-20
101030,,109002-20
100056,,109002-20
100260,,109002-20
100996,,109002-20
100094,,109002-20
100541,,109002-20
100542,,109002-20
100220,,109002-20
100095,,109002-20
101005,,109002-20
100740,,109002-20
101018,,109002-20
101019,,109002-20
101002,,109002-20
100258,,109002-20
101020,,109002-20
100141,,109002-20
100218,,109002-20
101029,,109002-20
100123,,109003-40
100211,,109003-40
100245,,109003-40
101031,,109003-40
100146,,109003-40
101013,,109003-40
100130,,109003-40
101016,,109003-40
100109,,109003-40
100216,,109003-40
100111,,109003-40
100552,,109003-40
101001,,109003-40
101026,,109003-40
101003,,109003-40
120174,,109003-40
100992,,109003-50
100219,,109003-50
101040,,109003-50
101033,,109003-50
101014,,109003-50
101024,,109003-50
101036,,109003-50
101037,,109003-50
100250,,109003-50
100998,,109003-50
100999,,109003-50
100110,,109003-50
101023,,109003-50
101004,,109003-50
100993,,109014-60
100261,,109014-60
101015,,109014-60
101034,,109014-60
101035,,109014-60
101039,,109014-60
101038,,109014-60
120173,,109014-60
100113,,109014-60
101042,,109014-60
100079,,110070-10
100167,,110070-10
104718,,110070-10
100198,,110070-10
100075,,110070-10
100897,,110070-10
100080,,110070-10
100868,,110070-10
100184,,110070-20
100213,,110070-20
100870,,110070-20
100833,,110070-20
100169,,110070-20
100894,,110070-20
100063,,110070-20
100085,,110070-30
100058,,110070-30
100830,,110070-30
100076,,110070-30
100653,,110070-30
100162,,110070-30
100166,,110070-30
100072,,110070-30
100066,,110070-30
100083,,110070-30
100823,,110070-30
100819,,110070-40
100192,,110070-40
100152,,110070-40
100902,,110070-40
100645,,110070-40
100175,,110070-40
100197,,110070-40
100899,,110080-10
100176,,110080-10
100186,,110080-10
100550,,110080-10
100088,,110080-10
100821,,110080-10
100896,,110080-10
100820,,110080-10
100073,,110080-10
100054,,110080-10
100171,,110080-10
100888,,110080-20
100055,,110080-20
100871,,110080-20
100161,,110080-20
100891,,110080-20
100164,,110080-20
100876,,110080-20
100543,,110080-20
100067,,110080-20
100062,,110080-20
100074,,110080-20
100078,,110080-20
100875,,110080-20
100182,,110080-20
100831,,110080-30
100207,,110080-30
100086,,110080-30
100890,,110080-30
100889,,110080-30
100060,,110080-30
100872,,110080-30
100873,,110080-30
100832,,110080-30
100312,,110080-30
100794,,110080-40
100818,,110080-40
100212,,110080-40
100822,,110080-40
100145,,110080-40
100082,,110080-40
100208,,110080-40
100892,,110080-40
100100,,110080-40
100173,,110080-40
100893,,110080-40
100071,,110080-40
100874,,110080-40
100262,,110080-40
100312,,110101-10
100899,,110170-10
100830,,110170-10
100186,,110170-10
100088,,110170-10
100896,,110170-10
100889,,110170-10
100060,,110170-10
100083,,110170-10
100198,,110170-10
100872,,110170-10
100820,,110170-10
100873,,110170-10
100832,,110170-10
100819,,110170-20
100082,,110170-20
100871,,110170-20
100164,,110170-20
100892,,110170-20
100173,,110170-20
100893,,110170-20
100175,,110170-20
100062,,110170-20
100197,,110170-20
100071,,110170-20
100874,,110170-20
100262,,110170-20
100875,,110170-20
100207,,110170-30
100086,,110170-30
100076,,110170-30
100072,,110170-30
100897,,110170-30
100312,,110170-30
100171,,110170-30
100868,,110170-30
100794,,110170-40
100212,,110170-40
100145,,110170-40
100870,,110170-40
100891,,110170-40
100876,,110170-40
100100,,110170-40
100645,,110170-40
100169,,110170-40
100078,,110170-40
100058,,110270-10
100890,,110270-10
100653,,110270-10
100162,,110270-10
100166,,110270-10
100167,,110270-10
104718,,110270-10
100823,,110270-10
100075,,110270-10
100080,,110270-10
100184,,110270-20
100888,,110270-20
100833,,110270-20
100902,,110270-20
100067,,110270-20
100894,,110270-20
100182,,110270-20
100085,,110270-30
100079,,110270-30
100176,,110270-30
100831,,110270-30
100550,,110270-30
100821,,110270-30
100066,,110270-30
100073,,110270-30
100054,,110270-30
100818,,110270-40
100055,,110270-40
100213,,110270-40
100822,,110270-40
100208,,110270-40
100161,,110270-40
100074,,110270-40
100063,,110270-40
100085,,110370-10
100058,,110370-10
100830,,110370-10
100831,,110370-10
100207,,110370-10
100086,,110370-10
100890,,110370-10
100076,,110370-10
100653,,110370-10
100162,,110370-10
100889,,110370-10
100166,,110370-10
100060,,110370-10
100072,,110370-10
100066,,110370-10
100083,,110370-10
100872,,110370-10
100873,,110370-10
100823,,110370-10
100832,,110370-10
100312,,110370-10
100794,,110370-20
100818,,110370-20
100212,,110370-20
100822,,110370-20
100145,,110370-20
100819,,110370-20
100192,,110370-20
100082,,110370-20
100208,,110370-20
100152,,110370-20
100902,,110370-20
100892,,110370-20
100100,,110370-20
100173,,110370-20
100645,,110370-20
100893,,110370-20
100175,,110370-20
100197,,110370-20
100071,,110370-20
100874,,110370-20
100262,,110370-20
100899,,110370-30
100079,,110370-30
100176,,110370-30
100186,,110370-30
100550,,110370-30
100088,,110370-30
100821,,110370-30
100896,,110370-30
100167,,110370-30
104718,,110370-30
100198,,110370-30
100820,,110370-30
100075,,110370-30
100073,,110370-30
100897,,110370-30
100054,,110370-30
100080,,110370-30
100171,,110370-30
100868,,110370-30
100184,,110370-40
100888,,110370-40
100055,,110370-40
100213,,110370-40
100870,,110370-40
100871,,110370-40
100161,,110370-40
100891,,110370-40
100164,,110370-40
100833,,110370-40
100876,,110370-40
100543,,110370-40
100067,,110370-40
100062,,110370-40
100169,,110370-40
100074,,110370-40
100894,,110370-40
100078,,110370-40
