STUDENT_ID,SCHOOL_ID,SECTION_ID
100220,Upper,105011-10
100215,Upper,105011-10
100222,Upper,105011-10
120166,Upper,105011-10
100997,Upper,105011-10
101017,Upper,105011-10
101020,Upper,105011-10
100141,Upper,105011-10
101021,Upper,105011-10
101023,Upper,105011-10
100148,Upper,105011-10
100993,Upper,105011-20
101031,Upper,105011-20
101014,Upper,105011-20
101005,Upper,105011-20
100126,Upper,105011-20
100109,Upper,105011-20
101037,Upper,105011-20
101039,Upper,105011-20
100216,Upper,105011-20
101019,Upper,105011-20
100121,Upper,105011-20
101027,Upper,105011-20
100258,Upper,105011-20
100115,Upper,105011-20
101003,Upper,105011-20
100134,Upper,105011-20
100095,Upper,105400-10
100242,Upper,105400-10
101014,Upper,105400-10
101024,Upper,105400-10
101034,Upper,105400-10
100142,Upper,105400-10
100102,Upper,105400-10
100243,Upper,105400-10
101030,Upper,105400-20
100789,Upper,105400-20
100995,Upper,105400-20
101040,Upper,105400-20
100542,Upper,105400-20
100146,Upper,105400-20
101032,Upper,105400-20
100130,Upper,105400-20
100811,Upper,105400-20
101005,Upper,105400-20
100740,Upper,105400-20
101039,Upper,105400-20
101019,Upper,105400-20
100552,Upper,105400-20
100223,Upper,105400-20
100140,Upper,105400-20
101026,Upper,105400-20
101042,Upper,105400-20
101021,Upper,105400-20
101023,Upper,105400-20
100256,Upper,105400-30
100094,Upper,105400-30
100147,Upper,105400-30
100367,Upper,105400-30
100997,Upper,105400-30
101016,Upper,105400-30
100998,Upper,105400-30
100999,Upper,105400-30
100216,Upper,105400-30
100106,Upper,105400-30
100993,Upper,105404-10
100994,Upper,105404-10
100260,Upper,105404-10
101013,Upper,105404-10
100126,Upper,105404-10
100132,Upper,105404-10
101036,Upper,105404-10
100112,Upper,105404-10
120173,Upper,105404-10
100091,Upper,105404-10
101020,Upper,105404-10
100115,Upper,105404-10
101004,Upper,105404-10
100218,Upper,105404-10
100134,Upper,105404-10
100123,Upper,105404-20
100107,Upper,105404-20
100992,Upper,105404-20
100093,Upper,105404-20
100261,Upper,105404-20
101031,Upper,105404-20
100220,Upper,105404-20
100215,Upper,105404-20
100222,Upper,105404-20
101015,Upper,105404-20
101035,Upper,105404-20
101037,Upper,105404-20
101018,Upper,105404-20
101025,Upper,105404-20
100121,Upper,105404-20
100148,Upper,105404-20
100116,Upper,105404-30
100056,Upper,105404-30
100219,Upper,105404-30
100246,Upper,105404-30
100541,Upper,105404-30
101033,Upper,105404-30
100652,Upper,105404-30
100110,Upper,105404-30
100104,Upper,105404-30
100221,Upper,105404-30
101002,Upper,105404-30
101027,Upper,105404-30
100113,Upper,105404-30
100141,Upper,105404-30
101029,Upper,105404-30
100217,Upper,105404-40
100211,Upper,105404-40
100245,Upper,105404-40
100996,Upper,105404-40
120166,Upper,105404-40
101009,Upper,105404-40
101041,Upper,105404-40
100109,Upper,105404-40
100374,Upper,105404-40
101017,Upper,105404-40
100250,Upper,105404-40
101038,Upper,105404-40
100111,Upper,105404-40
101001,Upper,105404-40
100258,Upper,105404-40
101022,Upper,105404-40
101003,Upper,105404-40
100107,Upper,106001-10
100217,Upper,106001-10
100994,Upper,106001-10
100093,Upper,106001-10
100996,Upper,106001-10
100242,Upper,106001-10
100132,Upper,106001-10
100142,Upper,106001-10
100374,Upper,106001-10
101019,Upper,106001-10
100104,Upper,106001-10
100243,Upper,106001-10
100223,Upper,106001-10
100121,Upper,106001-10
100140,Upper,106001-10
101020,Upper,106001-10
100115,Upper,106001-10
100106,Upper,106001-10
101029,Upper,106001-10
100256,Upper,106002-10
100094,Upper,106002-10
100095,Upper,106002-10
100222,Upper,106002-10
100147,Upper,106002-10
100367,Upper,106002-10
120166,Upper,106002-10
101009,Upper,106002-10
101024,Upper,106002-10
101005,Upper,106002-10
100126,Upper,106002-10
101017,Upper,106002-10
100999,Upper,106002-10
100112,Upper,106002-10
101026,Upper,106002-10
101027,Upper,106002-10
101021,Upper,106002-10
101022,Upper,106002-10
100134,Upper,106002-10
100116,Upper,106002-20
100261,Upper,106002-20
100260,Upper,106002-20
101031,Upper,106002-20
100246,Upper,106002-20
101040,Upper,106002-20
100215,Upper,106002-20
101032,Upper,106002-20
100652,Upper,106002-20
100109,Upper,106002-20
101036,Upper,106002-20
100740,Upper,106002-20
101001,Upper,106002-20
100221,Upper,106002-20
101002,Upper,106002-20
100091,Upper,106002-20
100141,Upper,106002-20
101004,Upper,106002-20
100148,Upper,106002-20
100992,Upper,106411-10
100056,Upper,106411-10
100789,Upper,106411-10
100995,Upper,106411-10
100541,Upper,106411-10
100220,Upper,106411-10
101013,Upper,106411-10
101033,Upper,106411-10
101014,Upper,106411-10
100998,Upper,106411-10
101039,Upper,106411-10
100216,Upper,106411-10
100102,Upper,106411-10
101025,Upper,106411-10
100111,Upper,106411-10
100552,Upper,106411-10
101042,Upper,106411-10
101003,Upper,106411-10
101023,Upper,106411-10
120174,Upper,106411-10
100123,Upper,106413-10
101030,Upper,106413-10
100542,Upper,106413-10
100146,Upper,106413-10
100130,Upper,106413-10
100811,Upper,106413-10
100997,Upper,106413-10
101041,Upper,106413-10
101016,Upper,106413-10
101037,Upper,106413-10
100110,Upper,106413-10
100258,Upper,106413-10
100218,Upper,106413-10
100993,Upper,106413-20
100211,Upper,106413-20
100245,Upper,106413-20
100219,Upper,106413-20
101015,Upper,106413-20
101034,Upper,106413-20
101035,Upper,106413-20
100250,Upper,106413-20
101018,Upper,106413-20
101038,Upper,106413-20
120173,Upper,106413-20
100113,Upper,106413-20
100994,Upper,107000-10
100242,Upper,107000-10
100126,Upper,107000-10
100132,Upper,107000-10
100104,Upper,107000-10
100217,Upper,107001-10
100094,Upper,107001-10
100142,Upper,107001-10
100374,Upper,107001-10
100243,Upper,107001-10
100112,Upper,107001-10
100223,Upper,107001-10
100140,Upper,107001-10
101022,Upper,107001-10
100115,Upper,107001-10
100106,Upper,107001-10
101029,Upper,107001-10
100107,Upper,107002-10
100256,Upper,107002-10
100093,Upper,107002-10
100996,Upper,107002-10
100095,Upper,107002-10
100222,Upper,107002-10
100147,Upper,107002-10
100367,Upper,107002-10
101009,Upper,107002-10
101024,Upper,107002-10
101005,Upper,107002-10
101017,Upper,107002-10
101019,Upper,107002-10
100221,Upper,107002-10
100121,Upper,107002-10
101026,Upper,107002-10
101027,Upper,107002-10
101020,Upper,107002-10
101021,Upper,107002-10
100134,Upper,107002-10
100116,Upper,107002-20
100261,Upper,107002-20
100260,Upper,107002-20
101031,Upper,107002-20
100246,Upper,107002-20
101040,Upper,107002-20
100215,Upper,107002-20
101032,Upper,107002-20
120166,Upper,107002-20
100652,Upper,107002-20
100109,Upper,107002-20
101036,Upper,107002-20
100740,Upper,107002-20
100999,Upper,107002-20
101001,Upper,107002-20
101002,Upper,107002-20
100091,Upper,107002-20
100141,Upper,107002-20
101004,Upper,107002-20
100148,Upper,107002-20
100056,Upper,107013-10
100789,Upper,107013-10
100219,Upper,107013-10
100541,Upper,107013-10
100220,Upper,107013-10
100146,Upper,107013-10
101013,Upper,107013-10
101033,Upper,107013-10
101014,Upper,107013-10
101037,Upper,107013-10
100998,Upper,107013-10
101039,Upper,107013-10
100216,Upper,107013-10
100102,Upper,107013-10
101025,Upper,107013-10
100111,Upper,107013-10
100552,Upper,107013-10
101042,Upper,107013-10
101003,Upper,107013-10
101023,Upper,107013-10
120174,Upper,107013-10
100123,Upper,107013-20
101030,Upper,107013-20
100992,Upper,107013-20
100995,Upper,107013-20
100542,Upper,107013-20
100130,Upper,107013-20
100997,Upper,107013-20
101041,Upper,107013-20
101034,Upper,107013-20
100110,Upper,107013-20
100258,Upper,107013-20
100218,Upper,107013-20
100993,Upper,107013-30
100211,Upper,107013-30
100245,Upper,107013-30
100811,Upper,107013-30
101015,Upper,107013-30
101016,Upper,107013-30
101035,Upper,107013-30
100250,Upper,107013-30
101018,Upper,107013-30
101038,Upper,107013-30
120173,Upper,107013-30
100113,Upper,107013-30
100246,Upper,108013-10
101040,Upper,108013-10
100147,Upper,108013-10
100242,Upper,108013-10
100652,Upper,108013-10
101024,Upper,108013-10
101005,Upper,108013-10
100132,Upper,108013-10
100109,Upper,108013-10
101017,Upper,108013-10
100221,Upper,108013-10
101002,Upper,108013-10
100121,Upper,108013-10
100091,Upper,108013-10
101020,Upper,108013-10
101022,Upper,108013-10
101004,Upper,108013-10
100106,Upper,108013-10
100134,Upper,108013-10
100116,Upper,108013-20
100107,Upper,108013-20
100093,Upper,108013-20
100996,Upper,108013-20
100095,Upper,108013-20
100215,Upper,108013-20
100222,Upper,108013-20
101009,Upper,108013-20
100740,Upper,108013-20
100999,Upper,108013-20
101019,Upper,108013-20
100104,Upper,108013-20
100243,Upper,108013-20
100112,Upper,108013-20
100140,Upper,108013-20
101026,Upper,108013-20
101027,Upper,108013-20
100148,Upper,108013-20
101029,Upper,108013-20
100256,Upper,108013-30
100217,Upper,108013-30
100994,Upper,108013-30
100261,Upper,108013-30
100260,Upper,108013-30
101031,Upper,108013-30
100094,Upper,108013-30
100367,Upper,108013-30
101032,Upper,108013-30
120166,Upper,108013-30
100126,Upper,108013-30
100142,Upper,108013-30
101036,Upper,108013-30
100374,Upper,108013-30
101001,Upper,108013-30
100223,Upper,108013-30
100141,Upper,108013-30
101021,Upper,108013-30
100115,Upper,108013-30
101030,Upper,108013-40
100542,Upper,108013-40
100146,Upper,108013-40
101033,Upper,108013-40
101014,Upper,108013-40
101015,Upper,108013-40
101041,Upper,108013-40
100110,Upper,108013-40
101039,Upper,108013-40
100102,Upper,108013-40
101038,Upper,108013-40
100552,Upper,108013-40
101042,Upper,108013-40
101003,Upper,108013-40
100218,Upper,108013-40
120174,Upper,108013-40
100992,Upper,108013-50
100995,Upper,108013-50
100245,Upper,108013-50
100541,Upper,108013-50
100220,Upper,108013-50
101013,Upper,108013-50
100811,Upper,108013-50
100997,Upper,108013-50
101016,Upper,108013-50
101034,Upper,108013-50
101035,Upper,108013-50
100998,Upper,108013-50
100216,Upper,108013-50
100111,Upper,108013-50
120173,Upper,108013-50
100113,Upper,108013-50
100123,Upper,108013-60
100056,Upper,108013-60
100993,Upper,108013-60
100789,Upper,108013-60
100211,Upper,108013-60
100219,Upper,108013-60
100130,Upper,108013-60
101037,Upper,108013-60
100250,Upper,108013-60
101018,Upper,108013-60
101025,Upper,108013-60
100258,Upper,108013-60
101023,Upper,108013-60
100217,Upper,109001-10
100994,Upper,109001-10
100995,Upper,109001-10
100222,Upper,109001-10
100367,Upper,109001-10
100242,Upper,109001-10
101032,Upper,109001-10
100811,Upper,109001-10
101009,Upper,109001-10
101041,Upper,109001-10
100132,Upper,109001-10
100374,Upper,109001-10
101025,Upper,109001-10
100104,Upper,109001-10
100221,Upper,109001-10
100223,Upper,109001-10
100140,Upper,109001-10
101027,Upper,109001-10
101022,Upper,109001-10
100115,Upper,109001-10
100106,Upper,109001-10
100148,Upper,109001-10
100107,Upper,109002-10
100256,Upper,109002-10
100789,Upper,109002-10
100093,Upper,109002-10
100246,Upper,109002-10
100215,Upper,109002-10
100147,Upper,109002-10
120166,Upper,109002-10
100652,Upper,109002-10
100997,Upper,109002-10
100126,Upper,109002-10
100142,Upper,109002-10
101017,Upper,109002-10
100102,Upper,109002-10
100243,Upper,109002-10
100112,Upper,109002-10
100121,Upper,109002-10
100091,Upper,109002-10
101021,Upper,109002-10
100134,Upper,109002-10
100116,Upper,109002-20
101030,Upper,109002-20
100056,Upper,109002-20
100260,Upper,109002-20
100996,Upper,109002-20
100094,Upper,109002-20
100541,Upper,109002-20
100542,Upper,109002-20
100220,Upper,109002-20
100095,Upper,109002-20
101005,Upper,109002-20
100740,Upper,109002-20
101018,Upper,109002-20
101019,Upper,109002-20
101002,Upper,109002-20
100258,Upper,109002-20
101020,Upper,109002-20
100141,Upper,109002-20
100218,Upper,109002-20
101029,Upper,109002-20
100123,Upper,109003-40
100211,Upper,109003-40
100245,Upper,109003-40
101031,Upper,109003-40
100146,Upper,109003-40
101013,Upper,109003-40
100130,Upper,109003-40
101016,Upper,109003-40
100109,Upper,109003-40
100216,Upper,109003-40
100111,Upper,109003-40
100552,Upper,109003-40
101001,Upper,109003-40
101026,Upper,109003-40
101003,Upper,109003-40
120174,Upper,109003-40
100992,Upper,109003-50
100219,Upper,109003-50
101040,Upper,109003-50
101033,Upper,109003-50
101014,Upper,109003-50
101024,Upper,109003-50
101036,Upper,109003-50
101037,Upper,109003-50
100250,Upper,109003-50
100998,Upper,109003-50
100999,Upper,109003-50
100110,Upper,109003-50
101023,Upper,109003-50
101004,Upper,109003-50
100993,Upper,109014-60
100261,Upper,109014-60
101015,Upper,109014-60
101034,Upper,109014-60
101035,Upper,109014-60
101039,Upper,109014-60
101038,Upper,109014-60
120173,Upper,109014-60
100113,Upper,109014-60
101042,Upper,109014-60
100079,Upper,110070-10
100167,Upper,110070-10
104718,Upper,110070-10
100198,Upper,110070-10
100075,Upper,110070-10
100897,Upper,110070-10
100080,Upper,110070-10
100868,Upper,110070-10
100184,Upper,110070-20
100213,Upper,110070-20
100870,Upper,110070-20
100833,Upper,110070-20
100169,Upper,110070-20
100894,Upper,110070-20
100063,Upper,110070-20
100085,Upper,110070-30
100058,Upper,110070-30
100830,Upper,110070-30
100076,Upper,110070-30
100653,Upper,110070-30
100162,Upper,110070-30
100166,Upper,110070-30
100072,Upper,110070-30
100066,Upper,110070-30
100083,Upper,110070-30
100823,Upper,110070-30
100819,Upper,110070-40
100192,Upper,110070-40
100152,Upper,110070-40
100902,Upper,110070-40
100645,Upper,110070-40
100175,Upper,110070-40
100197,Upper,110070-40
100899,Upper,110080-10
100176,Upper,110080-10
100186,Upper,110080-10
100550,Upper,110080-10
100088,Upper,110080-10
100821,Upper,110080-10
100896,Upper,110080-10
100820,Upper,110080-10
100073,Upper,110080-10
100054,Upper,110080-10
100171,Upper,110080-10
100888,Upper,110080-20
100055,Upper,110080-20
100871,Upper,110080-20
100161,Upper,110080-20
100891,Upper,110080-20
100164,Upper,110080-20
100876,Upper,110080-20
100543,Upper,110080-20
100067,Upper,110080-20
100062,Upper,110080-20
100074,Upper,110080-20
100078,Upper,110080-20
100875,Upper,110080-20
100182,Upper,110080-20
100831,Upper,110080-30
100207,Upper,110080-30
100086,Upper,110080-30
100890,Upper,110080-30
100889,Upper,110080-30
100060,Upper,110080-30
100872,Upper,110080-30
100873,Upper,110080-30
100832,Upper,110080-30
100312,Upper,110080-30
100794,Upper,110080-40
100818,Upper,110080-40
100212,Upper,110080-40
100822,Upper,110080-40
100145,Upper,110080-40
100082,Upper,110080-40
100208,Upper,110080-40
100892,Upper,110080-40
100100,Upper,110080-40
100173,Upper,110080-40
100893,Upper,110080-40
100071,Upper,110080-40
100874,Upper,110080-40
100262,Upper,110080-40
100312,Upper,110101-10
100899,Upper,110170-10
100830,Upper,110170-10
100186,Upper,110170-10
100088,Upper,110170-10
100896,Upper,110170-10
100889,Upper,110170-10
100060,Upper,110170-10
100083,Upper,110170-10
100198,Upper,110170-10
100872,Upper,110170-10
100820,Upper,110170-10
100873,Upper,110170-10
100832,Upper,110170-10
100819,Upper,110170-20
100082,Upper,110170-20
100871,Upper,110170-20
100164,Upper,110170-20
100892,Upper,110170-20
100173,Upper,110170-20
100893,Upper,110170-20
100175,Upper,110170-20
100062,Upper,110170-20
100197,Upper,110170-20
100071,Upper,110170-20
100874,Upper,110170-20
100262,Upper,110170-20
100875,Upper,110170-20
100207,Upper,110170-30
100086,Upper,110170-30
100076,Upper,110170-30
100072,Upper,110170-30
100897,Upper,110170-30
100312,Upper,110170-30
100171,Upper,110170-30
100868,Upper,110170-30
100794,Upper,110170-40
100212,Upper,110170-40
100145,Upper,110170-40
100870,Upper,110170-40
100891,Upper,110170-40
100876,Upper,110170-40
100100,Upper,110170-40
100645,Upper,110170-40
100169,Upper,110170-40
100078,Upper,110170-40
100058,Upper,110270-10
100890,Upper,110270-10
100653,Upper,110270-10
100162,Upper,110270-10
100166,Upper,110270-10
100167,Upper,110270-10
104718,Upper,110270-10
100823,Upper,110270-10
100075,Upper,110270-10
100080,Upper,110270-10
100184,Upper,110270-20
100888,Upper,110270-20
100833,Upper,110270-20
100902,Upper,110270-20
100067,Upper,110270-20
100894,Upper,110270-20
100182,Upper,110270-20
100085,Upper,110270-30
100079,Upper,110270-30
100176,Upper,110270-30
100831,Upper,110270-30
100550,Upper,110270-30
100821,Upper,110270-30
100066,Upper,110270-30
100073,Upper,110270-30
100054,Upper,110270-30
100818,Upper,110270-40
100055,Upper,110270-40
100213,Upper,110270-40
100822,Upper,110270-40
100208,Upper,110270-40
100161,Upper,110270-40
100074,Upper,110270-40
100063,Upper,110270-40
100085,Upper,110370-10
100058,Upper,110370-10
100830,Upper,110370-10
100831,Upper,110370-10
100207,Upper,110370-10
100086,Upper,110370-10
100890,Upper,110370-10
100076,Upper,110370-10
100653,Upper,110370-10
100162,Upper,110370-10
100889,Upper,110370-10
100166,Upper,110370-10
100060,Upper,110370-10
100072,Upper,110370-10
100066,Upper,110370-10
100083,Upper,110370-10
100872,Upper,110370-10
100873,Upper,110370-10
100823,Upper,110370-10
100832,Upper,110370-10
100312,Upper,110370-10
100794,Upper,110370-20
100818,Upper,110370-20
100212,Upper,110370-20
100822,Upper,110370-20
100145,Upper,110370-20
100819,Upper,110370-20
100192,Upper,110370-20
100082,Upper,110370-20
100208,Upper,110370-20
100152,Upper,110370-20
100902,Upper,110370-20
100892,Upper,110370-20
100100,Upper,110370-20
100173,Upper,110370-20
100645,Upper,110370-20
100893,Upper,110370-20
100175,Upper,110370-20
100197,Upper,110370-20
100071,Upper,110370-20
100874,Upper,110370-20
100262,Upper,110370-20
100899,Upper,110370-30
100079,Upper,110370-30
100176,Upper,110370-30
100186,Upper,110370-30
100550,Upper,110370-30
100088,Upper,110370-30
100821,Upper,110370-30
100896,Upper,110370-30
100167,Upper,110370-30
104718,Upper,110370-30
100198,Upper,110370-30
100820,Upper,110370-30
100075,Upper,110370-30
100073,Upper,110370-30
100897,Upper,110370-30
100054,Upper,110370-30
100080,Upper,110370-30
100171,Upper,110370-30
100868,Upper,110370-30
100184,Upper,110370-40
100888,Upper,110370-40
100055,Upper,110370-40
100213,Upper,110370-40
100870,Upper,110370-40
100871,Upper,110370-40
100161,Upper,110370-40
100891,Upper,110370-40
100164,Upper,110370-40
100833,Upper,110370-40
100876,Upper,110370-40
100543,Upper,110370-40
100067,Upper,110370-40
100062,Upper,110370-40
100169,Upper,110370-40
100074,Upper,110370-40
100894,Upper,110370-40
100078,Upper,110370-40
100063,Upper,110370-40
100875,Upper,110370-40
100182,Upper,110370-40
100166,Upper,110701-10
100868,Upper,110701-10
100891,Upper,110701-30
100874,Upper,110701-30
100899,Upper,110701-40
100075,Upper,110701-40
100176,Upper,110806-10
100086,Upper,110806-10
100550,Upper,110806-10
100821,Upper,110806-10
100072,Upper,110806-10
100073,Upper,110806-10
100312,Upper,110806-10
100054,Upper,110806-10
100868,Upper,110806-10
100889,Upper,110810-10
100060,Upper,110810-10
104718,Upper,110810-10
100873,Upper,110810-10
100899,Upper,111000-15
100212,Upper,111000-15
100871,Upper,111000-15
100088,Upper,111000-15
100902,Upper,111000-15
100072,Upper,111000-15
100066,Upper,111000-15
100832,Upper,111000-15
100075,Upper,111000-15
100175,Upper,111000-15
100071,Upper,111000-15
100080,Upper,111000-15
100875,Upper,111000-15
100184,Upper,111000-20
100794,Upper,111000-20
100888,Upper,111000-20
100079,Upper,111000-20
100213,Upper,111000-20
100830,Upper,111000-20
100145,Upper,111000-20
100186,Upper,111000-20
100550,Upper,111000-20
100076,Upper,111000-20
100162,Upper,111000-20
100876,Upper,111000-20
100167,Upper,111000-20
100645,Upper,111000-20
100820,Upper,111000-20
100823,Upper,111000-20
100897,Upper,111000-20
100067,Upper,111000-20
100197,Upper,111000-20
100085,Upper,111000-30
100058,Upper,111000-30
100822,Upper,111000-30
100819,Upper,111000-30
100152,Upper,111000-30
100653,Upper,111000-30
100833,Upper,111000-30
100892,Upper,111000-30
100166,Upper,111000-30
104718,Upper,111000-30
100173,Upper,111000-30
120512,Upper,111000-30
100198,Upper,111000-30
100169,Upper,111000-30
100262,Upper,111000-30
100063,Upper,111000-30
100182,Upper,111000-30
100055,Upper,111000-40
100207,Upper,111000-40
100890,Upper,111000-40
100082,Upper,111000-40
100821,Upper,111000-40
100161,Upper,111000-40
100891,Upper,111000-40
100896,Upper,111000-40
100083,Upper,111000-40
100872,Upper,111000-40
100893,Upper,111000-40
100062,Upper,111000-40
100312,Upper,111000-40
100874,Upper,111000-40
100074,Upper,111000-40
100078,Upper,111000-40
100171,Upper,111000-40
100868,Upper,111000-40
100818,Upper,111001-20
100176,Upper,111001-20
100870,Upper,111001-20
100831,Upper,111001-20
100192,Upper,111001-20
100086,Upper,111001-20
100208,Upper,111001-20
100164,Upper,111001-20
100889,Upper,111001-20
100060,Upper,111001-20
100100,Upper,111001-20
100873,Upper,111001-20
100543,Upper,111001-20
100073,Upper,111001-20
100054,Upper,111001-20
100894,Upper,111001-20
100818,Upper,112010-10
100830,Upper,112010-10
100831,Upper,112010-10
100086,Upper,112010-10
100208,Upper,112010-10
100833,Upper,112010-10
100896,Upper,112010-10
100889,Upper,112010-10
100083,Upper,112010-10
100820,Upper,112010-10
100873,Upper,112010-10
100897,Upper,112010-10
100894,Upper,112010-10
100063,Upper,112010-10
100182,Upper,112010-10
100085,Upper,112010-15
100888,Upper,112010-15
100176,Upper,112010-15
100870,Upper,112010-15
100192,Upper,112010-15
100890,Upper,112010-15
100152,Upper,112010-15
100164,Upper,112010-15
100892,Upper,112010-15
100060,Upper,112010-15
100167,Upper,112010-15
100100,Upper,112010-15
100645,Upper,112010-15
100872,Upper,112010-15
100543,Upper,112010-15
100067,Upper,112010-15
100062,Upper,112010-15
100899,Upper,112010-20
100212,Upper,112010-20
100088,Upper,112010-20
100653,Upper,112010-20
100902,Upper,112010-20
104718,Upper,112010-20
100173,Upper,112010-20
100066,Upper,112010-20
100198,Upper,112010-20
100893,Upper,112010-20
100312,Upper,112010-20
100169,Upper,112010-20
100874,Upper,112010-20
100868,Upper,112010-20
100058,Upper,112010-25
100822,Upper,112010-25
100819,Upper,112010-25
100891,Upper,112010-25
100166,Upper,112010-25
100072,Upper,112010-25
120512,Upper,112010-25
100075,Upper,112010-25
100175,Upper,112010-25
100262,Upper,112010-25
100871,Upper,112010-30
100550,Upper,112010-30
100076,Upper,112010-30
100161,Upper,112010-30
100162,Upper,112010-30
100876,Upper,112010-30
100823,Upper,112010-30
100073,Upper,112010-30
100197,Upper,112010-30
100071,Upper,112010-30
100080,Upper,112010-30
100171,Upper,112010-30
100875,Upper,112010-30
100184,Upper,112010-35
100794,Upper,112010-35
100079,Upper,112010-35
100055,Upper,112010-35
100213,Upper,112010-35
100145,Upper,112010-35
100207,Upper,112010-35
100186,Upper,112010-35
100082,Upper,112010-35
100821,Upper,112010-35
100832,Upper,112010-35
100054,Upper,112010-35
100074,Upper,112010-35
100078,Upper,112010-35
100888,Upper,112500-40
100830,Upper,112500-40
100902,Upper,112500-40
100876,Upper,112500-40
100173,Upper,112500-40
100066,Upper,112500-40
100897,Upper,112500-40
100176,Upper,112540-40
100822,Upper,112540-40
100870,Upper,112540-40
100186,Upper,112540-40
100088,Upper,112540-40
100162,Upper,112540-40
100164,Upper,112540-40
100889,Upper,112540-40
100060,Upper,112540-40
100100,Upper,112540-40
104718,Upper,112540-40
100198,Upper,112540-40
100873,Upper,112540-40
100197,Upper,112540-40
100054,Upper,112540-40
100894,Upper,112540-40
100875,Upper,112540-40
100085,Upper,112591-40
100192,Upper,112591-40
100086,Upper,112591-40
100871,Upper,112591-40
100152,Upper,112591-40
100833,Upper,112591-40
100892,Upper,112591-40
100072,Upper,112591-40
120512,Upper,112591-40
100645,Upper,112591-40
100543,Upper,112591-40
100175,Upper,112591-40
100071,Upper,112591-40
100080,Upper,112591-40
100063,Upper,112591-40
100182,Upper,112591-40
100058,Upper,113021-10
100821,Upper,113021-10
100893,Upper,113021-10
100104,Upper,113021-10
100221,Upper,113021-10
100208,Upper,113024-40
100152,Upper,113032-10
100213,Upper,113034-40
100212,Upper,113034-40
100831,Upper,113034-40
100823,Upper,113034-40
100818,Upper,113043-40
100145,Upper,113043-40
100076,Upper,113043-40
100653,Upper,113043-40
100167,Upper,113043-40
100820,Upper,113043-40
100832,Upper,113043-40
100067,Upper,113043-40
100262,Upper,113043-40
100890,Upper,113044-20
100161,Upper,113044-20
100896,Upper,113044-20
100083,Upper,113044-20
100872,Upper,113044-20
100062,Upper,113044-20
100184,Upper,114010-10
100055,Upper,114010-10
100145,Upper,114010-10
100819,Upper,114010-10
100164,Upper,114010-10
100100,Upper,114010-10
100645,Upper,114010-10
100893,Upper,114010-10
100067,Upper,114010-10
100175,Upper,114010-10
100062,Upper,114010-10
100894,Upper,114010-10
100078,Upper,114010-10
100085,Upper,114010-20
100058,Upper,114010-20
100176,Upper,114010-20
100831,Upper,114010-20
100207,Upper,114010-20
100086,Upper,114010-20
100088,Upper,114010-20
100653,Upper,114010-20
100889,Upper,114010-20
100072,Upper,114010-20
120512,Upper,114010-20
100080,Upper,114010-20
100171,Upper,114010-20
100794,Upper,114012-10
100213,Upper,114012-10
100212,Upper,114012-10
100822,Upper,114012-10
100082,Upper,114012-10
100208,Upper,114012-10
100169,Upper,114012-10
100197,Upper,114012-10
100875,Upper,114012-10
100079,Upper,114012-20
100186,Upper,114012-20
100550,Upper,114012-20
100821,Upper,114012-20
100076,Upper,114012-20
100162,Upper,114012-20
100060,Upper,114012-20
104718,Upper,114012-20
100198,Upper,114012-20
100873,Upper,114012-20
100823,Upper,114012-20
100832,Upper,114012-20
100312,Upper,114012-20
100054,Upper,114012-20
100818,Upper,114014-10
100870,Upper,114014-10
100192,Upper,114014-10
100871,Upper,114014-10
100152,Upper,114014-10
100833,Upper,114014-10
100892,Upper,114014-10
100543,Upper,114014-10
100071,Upper,114014-10
100074,Upper,114014-10
100063,Upper,114014-10
100182,Upper,114014-10
100899,Upper,114020-20
100830,Upper,114020-20
100890,Upper,114020-20
100896,Upper,114020-20
100166,Upper,114020-20
100167,Upper,114020-20
100066,Upper,114020-20
100083,Upper,114020-20
100872,Upper,114020-20
100820,Upper,114020-20
100075,Upper,114020-20
100073,Upper,114020-20
100897,Upper,114020-20
100868,Upper,114020-20
100888,Upper,114021-10
100161,Upper,114021-10
100891,Upper,114021-10
100902,Upper,114021-10
100876,Upper,114021-10
100173,Upper,114021-10
100874,Upper,114021-10
100262,Upper,114021-10
100085,Upper,115001-20
100055,Upper,115001-20
100207,Upper,115001-20
100082,Upper,115001-20
100871,Upper,115001-20
100152,Upper,115001-20
100821,Upper,115001-20
100833,Upper,115001-20
100892,Upper,115001-20
100832,Upper,115001-20
100071,Upper,115001-20
100074,Upper,115001-20
100078,Upper,115001-20
100080,Upper,115001-20
100063,Upper,115001-20
100171,Upper,115001-20
100875,Upper,115001-20
100182,Upper,115001-20
100818,Upper,115001-30
100176,Upper,115001-30
100870,Upper,115001-30
100831,Upper,115001-30
100192,Upper,115001-30
100086,Upper,115001-30
100208,Upper,115001-30
100088,Upper,115001-30
100164,Upper,115001-30
100889,Upper,115001-30
100060,Upper,115001-30
100072,Upper,115001-30
100100,Upper,115001-30
100645,Upper,115001-30
100873,Upper,115001-30
100543,Upper,115001-30
100893,Upper,115001-30
100067,Upper,115001-30
100175,Upper,115001-30
100894,Upper,115001-30
100213,Upper,115002-10
100822,Upper,115002-10
100145,Upper,115002-10
100186,Upper,115002-10
100076,Upper,115002-10
100653,Upper,115002-10
100162,Upper,115002-10
104718,Upper,115002-10
100198,Upper,115002-10
100823,Upper,115002-10
100197,Upper,115002-10
100054,Upper,115002-10
